,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
44,68813,0.0,0.0,91.69348145,0.0,7502,7500,1,0,0,0,0
45,70760,0.0,0.0,85.09295654,0.0,7502,7500,1,0,0,0,0
46,72702,0.0,0.0,79.95513916,0.0,7502,7500,1,0,0,0,0
47,74525,0.0,0.0,77.87966919,0.0,7502,7500,1,0,0,0,0
48,76036,0.0,0.0,72.66488647,0.0,7502,7500,1,0,0,0,0
49,77578,0.0,0.0,66.35585785,0.0,7502,7500,1,0,0,0,0
50,79099,0.0,0.0,62.10275269,0.0,7502,7500,1,0,0,0,0
51,80614,0.0,0.0,59.15969467,0.0,7502,7500,1,0,0,0,0
52,82116,0.0,0.0,51.35305405,0.0,7502,7500,1,0,0,0,0
53,83630,0.0,0.0,47.37782288,0.0,7502,7500,1,0,0,0,0
54,85136,0.0,0.0,45.19131088,0.0,7502,7500,1,0,0,0,0
55,86648,0.0,0.0,39.52895737,0.0,7502,7500,1,0,0,0,0
56,88160,0.0,0.0,32.83731842,0.0,7502,7500,1,0,0,0,0
57,89696,0.0,0.0,30.15235138,0.0,7502,7500,1,0,0,0,0
58,91198,0.0,0.0,25.51743126,0.0,7502,7500,1,0,0,0,0
59,92729,0.0,0.0,18.6958847,0.0,7502,7500,1,0,0,0,0
60,94244,0.0,0.0,14.56828976,0.0,7502,7500,1,0,0,0,0
61,95767,0.0,0.0,12.68994045,0.0,7502,7500,1,0,0,0,0
62,97288,0.0,0.0,5.687797546,0.0,7502,7500,1,0,0,0,0
63,98829,0.0,0.0,-0.091171257,0.0,7501,7500,0,1,0,0,0
64,100378,-41.95273972,281.4636536,-0.123123169,0.49999997,7501,7500,0,1,0,0,0
65,101897,39.86415863,299.5003052,-0.13772583,0.49999997,7501,7500,0,1,0,0,0
66,103434,0.0,0.0,-0.133316025,0.474999964,7501,7500,0,1,0,0,0
67,104956,130.5062256,324.4667358,-0.19947052,0.574999928,7501,7500,0,1,0,0,0
68,106510,163.199173,310.55896,-0.162246704,0.62499994,7501,7500,0,1,0,0,0
69,108050,220.3756409,331.9035339,-0.142250046,0.649999917,7501,7500,0,1,0,0,0
70,109570,249.0363007,292.5222778,-0.16342926,0.62499994,7501,7500,0,1,0,0,0
71,111096,308.1444092,251.9941254,-0.143119797,0.62499994,7501,7500,0,1,0,0,0
72,112614,357.8598938,253.6963806,-0.200241089,0.649999917,7501,7500,0,1,0,0,0
73,114309,384.1543274,260.3846741,-0.173423752,0.724999964,7501,7500,0,1,0,0,0
74,116126,373.5544434,240.7302704,-0.197715744,0.699999928,7501,7500,0,1,0,0,0
75,118081,429.1011047,204.2826691,-0.183151245,0.674999952,7501,7500,0,1,0,0,0
76,119954,482.0641174,175.9721222,-0.17099762,0.724999964,7501,7500,0,1,0,0,0
77,121506,537.2244873,167.967926,-0.193260178,0.774999976,7501,7500,0,1,0,0,0
78,123058,598.2762451,155.0621643,-0.127700806,0.874999881,7501,7500,0,1,0,0,0
79,124576,582.87146,152.8166351,-0.21672821,0.849999905,7501,7500,0,1,0,0,0
80,126132,685.3931274,142.6151733,-0.189056396,0.974999905,7501,7500,0,1,0,0,0
81,127708,700.9910889,133.6572113,-0.190994248,0.974999905,7501,7500,0,1,0,0,0
82,129238,763.6848145,94.01036072,-0.139167786,1.024999857,7501,7500,0,1,0,0,0
83,130773,751.6362305,86.23551941,-0.143348679,1.049999952,7501,7500,0,1,0,0,0
84,132282,835.4450684,85.98199463,-0.141448975,1.149999857,7501,7500,0,1,0,0,0
85,133824,910.1028442,67.94532776,-0.219894394,1.224999905,7501,7500,0,1,0,0,0
86,135352,962.0276489,44.91056061,-0.129219055,1.349999905,7501,7500,0,1,0,0,0
87,136858,981.4042969,26.06502724,-0.238906845,1.349999905,7501,7500,0,1,0,0,0
88,138377,1022.946655,16.04465866,-0.123939514,1.374999881,7501,7500,0,1,0,0,0
89,139907,1047.695679,17.66240692,-0.164985657,1.424999833,7501,7500,0,1,0,0,0
90,141461,1083.515503,-26.70488167,-0.180534363,1.474999905,7500,7501,0,1,0,0,0
91,142987,1034.476196,-7.714475155,-0.158634186,1.399999857,7500,7501,0,1,0,0,0
92,144521,968.9452515,26.45135307,-0.208156586,1.324999928,7501,7500,0,1,0,0,0
93,146025,1023.888306,-0.94167304,-0.142150879,1.399999857,7501,7500,0,1,0,0,0
94,147544,1090.276367,5.601747513,-0.194210052,1.449999928,7500,7501,0,1,0,0,0
95,149071,977.5773315,42.66503525,-0.178482056,1.324999928,7500,7501,0,1,0,0,0
96,150635,979.3761597,23.69877243,-0.147933945,1.299999833,7501,7500,0,1,0,0,0
97,152252,1035.997192,-25.90808296,-0.150428772,1.399999857,7501,7500,0,1,0,0,0
98,153778,1076.911743,-37.64277649,-0.172126755,1.499999881,7500,7501,0,1,0,0,0
99,155287,987.0181885,-21.73091698,-0.174110398,1.349999905,7501,7500,0,1,0,0,0
100,156827,1071.780884,-8.740656853,-0.165348038,1.474999905,7500,7501,0,1,0,0,0
101,158362,959.9873047,19.25600624,-0.211353287,1.299999833,7501,7500,0,1,0,0,0
102,159891,1005.018616,0.265600085,-0.189453125,1.324999928,7501,7501,0,1,0,0,0
103,161565,0.0,0.0,-57.40190506,0.0,7501,7500,0,1,0,0,0
104,163407,0.0,0.0,-60.65732193,0.0,7501,7500,0,1,0,0,0
105,165413,0.0,0.0,-65.57672119,0.0,7501,7500,0,1,0,0,0
106,167254,0.0,0.0,-68.49594879,0.0,7501,7500,0,1,0,0,0
107,168778,0.0,0.0,-68.00080872,0.0,7501,7500,0,1,0,0,0
108,170300,0.0,0.0,-70.3666153,0.0,7501,7500,0,1,0,0,0
109,171791,0.0,0.0,-75.51187134,0.0,7501,7500,0,1,0,0,0
110,173323,0.0,0.0,-4.449512005,0.0,0,7500,-1,0,0,0,0
111,174870,0.0,0.0,-52.55685425,0.0,0,7500,-1,0,0,0,0
112,176398,0.0,0.0,-136.8328247,0.0,0,7500,-1,0,0,0,0
113,177914,0.0,0.0,142.5625763,0.0,0,7500,-1,0,0,0,0
114,179413,0.0,0.0,57.80337524,0.0,0,7500,-1,0,0,0,0
115,180908,0.0,0.0,-174.7222137,0.0,0,7500,-1,0,0,0,0
116,182431,0.0,0.0,-173.5423737,0.0,0,7500,-1,0,0,0,0
117,183948,0.0,0.0,-174.5620575,0.0,0,7500,-1,0,0,0,0
118,185445,0.0,0.0,-175.5776062,0.0,0,7500,-1,0,0,0,0
119,186941,0.0,0.0,-175.1824646,0.0,0,7500,-1,0,0,0,0
120,188427,0.0,0.0,-173.8273315,0.0,0,7500,-1,0,0,0,0
121,189960,0.0,0.0,-174.1369019,0.0,0,7500,-1,0,0,0,0
122,191516,0.0,0.0,-175.5089874,0.0,0,7500,-1,0,0,0,0
123,193042,0.0,0.0,-174.8762054,0.0,0,7500,-1,0,0,0,0
124,194590,0.0,0.0,-173.6340179,0.0,0,7500,-1,0,0,0,0
125,196081,0.0,0.0,-175.0618439,0.0,0,7500,-1,0,0,0,0
126,197627,0.0,0.0,-175.6026154,0.0,0,7500,-1,0,0,0,0
127,199167,0.0,0.0,-174.655426,0.0,0,7500,-1,0,0,0,0
128,200677,0.0,0.0,-175.0926361,0.0,0,7500,-1,0,0,0,0
129,202225,0.0,0.0,-174.6354828,0.0,7500,7500,-1,0,0,0,0
130,203847,0.0,0.0,-173.0546265,0.0,7500,7500,-1,0,0,0,0
131,205414,0.0,0.0,-174.7322083,0.0,7500,7500,-1,0,0,0,0
132,207142,0.0,0.0,-176.759964,0.0,7500,7500,-1,0,0,0,0
133,208748,0.0,0.0,-175.1483459,0.0,7500,7500,-1,0,0,0,0
134,210696,0.0,0.0,175.6405182,0.0,7500,7500,-1,0,0,0,0
135,212771,0.0,0.0,-165.0266571,0.0,7500,7500,-1,0,0,0,0
136,214295,0.0,0.0,154.5897522,0.0,7500,7500,-1,0,0,0,0
137,215843,0.0,0.0,168.7197723,0.0,7500,7500,-1,0,0,0,0
138,217354,0.0,0.0,-86.90705872,0.0,7500,7500,-1,0,0,0,0
139,218906,0.0,0.0,-130.5155029,0.0,7500,7500,-1,0,0,0,0
140,220410,0.0,0.0,-100.3137436,0.0,7500,7500,-1,0,0,0,0
141,221926,0.0,0.0,53.55128098,0.0,7500,7500,-1,0,0,0,0
142,223499,0.0,0.0,-62.85187531,0.0,7500,7500,-1,0,0,0,0
143,225013,0.0,0.0,-35.13124847,0.0,7500,7500,-1,0,0,0,0
144,226529,0.0,0.0,109.9871292,0.0,7500,7500,-1,0,0,0,0
145,228058,0.0,0.0,16.38238525,0.0,7500,7500,-1,0,0,0,0
146,229584,0.0,0.0,37.31290436,0.0,7500,7500,-1,0,0,0,0
147,231145,0.0,0.0,173.1327057,0.0,7500,7500,-1,0,0,0,0
148,232659,0.0,0.0,72.16439819,0.0,7500,7500,-1,0,0,0,0
149,234216,0.0,0.0,86.25626373,0.0,7500,7500,-1,0,0,0,0
150,235736,0.0,0.0,-134.0840302,0.0,7500,7500,-1,0,0,0,0
151,237266,0.0,0.0,117.0497818,0.0,7500,7500,-1,0,0,0,0
152,238800,0.0,0.0,128.8061981,0.0,7500,7500,-1,0,0,0,0
153,240317,0.0,0.0,-96.76799774,0.0,7500,7500,-1,0,0,0,0
154,241860,0.0,0.0,156.952774,0.0,7500,7500,-1,0,0,0,0
155,243412,0.0,0.0,167.8905334,0.0,7500,7500,-1,0,0,0,0
156,244942,0.0,0.0,-62.60377121,0.0,7500,7500,-1,0,0,0,0
157,246500,0.0,0.0,-172.217041,0.0,7500,7500,-1,0,0,0,0
158,248028,0.0,0.0,-165.2373962,0.0,7500,7500,-1,0,0,0,0
159,249552,0.0,0.0,-157.7311249,0.0,7500,7500,-1,0,0,0,0
160,251094,0.0,0.0,-154.9190063,0.0,7500,7500,-1,0,0,0,0
161,252642,0.0,0.0,-153.6000214,0.0,7500,7500,-1,0,0,0,0
162,254427,0.0,0.0,-156.2322998,0.0,7500,7500,-1,0,0,0,0
163,256310,0.0,0.0,-156.0009766,0.0,7500,7500,-1,0,0,0,0
164,258290,0.0,0.0,-154.7011719,0.0,7500,7500,-1,0,0,0,0
165,260158,0.0,0.0,-155.4212646,0.0,7500,7500,-1,0,0,0,0
166,261706,0.0,0.0,-153.6727448,0.0,7500,7500,-1,0,0,0,0
167,263282,0.0,0.0,-154.6247711,0.0,7500,7500,-1,0,0,0,0
168,264815,0.0,0.0,-157.4410553,0.0,7500,7500,-1,0,0,0,0
169,266328,0.0,0.0,-155.0629425,0.0,7500,7500,-1,0,0,0,0
170,267847,0.0,0.0,-153.2295837,0.0,7500,7500,-1,0,0,0,0
171,269362,0.0,0.0,-154.7343445,0.0,7500,7500,-1,0,0,0,0
172,270888,0.0,0.0,-154.0332947,0.0,7500,7500,-1,0,0,0,0
173,272402,0.0,0.0,-152.2073212,0.0,7500,7500,-1,0,0,0,0
174,273845,0.0,0.0,-152.1924286,0.0,7500,7500,-1,0,0,0,0
175,275257,0.0,0.0,-153.8985596,0.0,7500,7500,-1,0,0,0,0
176,276739,0.0,0.0,-152.7883911,0.0,7500,7500,-1,0,0,0,0
177,278148,0.0,0.0,-151.4716034,0.0,7500,7500,-1,0,0,0,0
178,279622,0.0,0.0,-153.750412,0.0,7500,7500,-1,0,0,0,0
179,281092,0.0,0.0,-154.3906403,0.0,7500,7500,-1,0,0,0,0
180,282500,0.0,0.0,-153.2859497,0.0,7500,7500,-1,0,0,0,0
181,283975,0.0,0.0,-154.9934845,0.0,7500,7500,-1,0,0,0,0
182,285414,0.0,0.0,-156.0800629,0.0,7500,7500,-1,0,0,0,0
183,286906,0.0,0.0,-152.8530579,0.0,7500,7500,0,0,0,0,1
184,288430,0.0,0.0,-153.2255249,0.0,7500,7500,0,0,0,0,1
185,289980,0.0,0.0,-155.746994,0.0,7500,7500,0,0,0,0,1
186,291491,0.0,0.0,-152.7307281,0.0,7500,7500,0,0,0,0,1
187,292924,0.0,0.0,-152.6108093,0.0,7500,7500,0,0,0,0,1
188,294368,0.0,0.0,-154.4586487,0.0,7500,7500,0,0,0,0,1
189,295821,0.0,0.0,-154.9412689,0.0,7500,7500,0,0,0,0,1
190,297239,0.0,0.0,-152.1418762,0.0,7500,7500,0,0,0,0,1
191,298861,0.0,0.0,-153.0629425,0.0,7500,7500,0,0,0,0,1
192,300608,0.0,0.0,-155.2039185,0.0,7500,7500,0,0,0,0,1
193,302426,0.0,0.0,-152.0729065,0.0,7500,7500,0,0,0,0,1
194,304334,0.0,0.0,-154.1558838,0.0,7500,7500,0,0,0,0,1
195,305840,0.0,0.0,-154.1764069,0.0,7500,7500,0,0,0,0,1
196,307329,0.0,0.0,-151.5477448,0.0,7500,7500,0,0,0,0,1
197,308702,0.0,0.0,-153.4349518,0.0,7500,7500,0,0,0,0,1
198,310121,0.0,0.0,-153.5099487,0.0,7500,7500,0,0,0,0,1
199,311583,0.0,0.0,-151.7175446,0.0,7500,7500,0,0,0,0,1
200,313015,0.0,0.0,-150.7792664,0.0,7500,7500,0,0,0,0,1
201,314453,0.0,0.0,-153.5270081,0.0,7500,7500,0,0,0,0,1
202,315900,0.0,0.0,-152.0052032,0.0,7500,7500,0,0,0,0,1
203,317336,0.0,0.0,-150.7335968,0.0,7500,7500,0,0,0,0,1
204,318799,0.0,0.0,-153.2915802,0.0,7500,7500,0,0,0,0,1
205,320257,0.0,0.0,-153.3016205,0.0,7500,7500,0,0,0,0,1
206,321697,0.0,0.0,-150.466629,0.0,7500,7500,0,0,0,0,1
207,323179,0.0,0.0,-151.0582275,0.0,7500,7500,0,0,0,0,1
208,324622,0.0,0.0,-153.046936,0.0,7500,7500,0,0,0,0,1
209,326063,0.0,0.0,-149.9990845,0.0,7500,7500,0,0,0,0,1
210,327515,0.0,0.0,-150.5779877,0.0,7500,7500,0,0,0,0,1
211,328942,0.0,0.0,-152.9279327,0.0,7500,7500,0,0,0,0,1
212,330368,0.0,0.0,-150.897049,0.0,7500,7500,0,0,0,0,1
213,331797,0.0,0.0,-149.6938324,0.0,7500,7500,0,0,0,0,1
214,333230,0.0,0.0,-151.6715088,0.0,7500,7500,0,0,0,0,1
215,334679,0.0,0.0,-151.8543396,0.0,7500,7500,0,0,0,0,1
216,336135,0.0,0.0,-149.2237701,0.0,7500,7500,0,0,0,0,1
217,337540,0.0,0.0,-150.0353699,0.0,7500,7500,0,0,0,0,1
218,339016,0.0,0.0,-151.8958893,0.0,7500,7500,0,0,0,0,1
219,340469,0.0,0.0,-150.0478668,0.0,7500,7500,0,0,0,0,1
220,342100,0.0,0.0,-148.656723,0.0,7500,7500,0,0,0,0,1
221,343634,0.0,0.0,-151.3486633,0.0,7500,7500,0,0,0,0,1
222,345445,0.0,0.0,-148.9589386,0.0,7500,7500,0,0,0,0,1
223,347554,0.0,0.0,-151.3031616,0.0,7500,7500,0,0,0,0,1
224,349014,0.0,0.0,-150.6367798,0.0,7500,7500,0,0,0,0,1
225,350421,0.0,0.0,-147.9167786,0.0,7500,7500,0,0,0,0,1
226,351839,0.0,0.0,-148.4748077,0.0,7500,7500,0,0,0,0,1
227,353423,0.0,0.0,-149.8747711,0.0,7500,7500,0,0,0,0,1
228,354862,0.0,0.0,-150.0090027,0.0,7500,7500,0,0,0,0,1
229,356307,0.0,0.0,-147.6437988,0.0,7500,7500,0,0,0,0,1
230,357750,0.0,0.0,-149.4668427,0.0,7500,7500,0,0,0,0,1
231,359209,0.0,0.0,-149.493103,0.0,7500,7500,0,0,0,0,1
232,360662,0.0,0.0,-146.5601654,0.0,7500,7500,0,0,0,0,1
233,362111,0.0,0.0,-149.1777802,0.0,7500,7500,0,0,0,0,1
234,363555,0.0,0.0,-149.8832245,0.0,7500,7500,0,0,0,0,1
235,364985,0.0,0.0,-147.9877472,0.0,7500,7500,0,0,0,0,1
236,366419,0.0,0.0,-146.6475983,0.0,7500,7500,0,0,0,0,1
237,367839,0.0,0.0,-149.4803009,0.0,7500,7500,0,0,0,0,1
238,369288,0.0,0.0,-149.1486816,0.0,7500,7500,0,0,0,0,1
239,370806,0.0,0.0,-146.6960602,0.0,7500,7500,0,0,0,0,1
240,372355,0.0,0.0,-148.6327972,0.0,7500,7500,0,0,0,0,1
241,373768,0.0,0.0,-148.7837982,0.0,7500,7500,0,0,0,0,1
242,375162,0.0,0.0,-146.5372772,0.0,7500,7500,0,0,0,0,1
243,376602,0.0,0.0,-146.9467316,0.0,7500,7500,0,0,0,0,1
244,378068,0.0,0.0,-149.0928802,0.0,7500,7500,0,0,0,0,1
245,379522,0.0,0.0,-146.8503113,0.0,7500,7500,0,0,0,0,1
246,380976,0.0,0.0,-145.4148254,0.0,7500,7500,0,0,0,0,1
247,382427,0.0,0.0,-147.8505402,0.0,7500,7500,0,0,0,0,1
248,383847,0.0,0.0,-147.8040924,0.0,7500,7500,0,0,0,0,1
249,385524,0.0,0.0,-145.9976959,0.0,7500,7500,0,0,0,0,1
250,387014,0.0,0.0,-147.2300262,0.0,7500,7500,0,0,0,0,1
251,388989,0.0,0.0,-145.781311,0.0,7500,7500,0,0,0,0,1
252,391107,0.0,0.0,-145.7560883,0.0,7500,7500,0,0,0,0,1
253,392604,0.0,0.0,-148.0258026,0.0,7500,7500,0,0,0,0,1
254,394048,0.0,0.0,-147.1537476,0.0,7500,7500,0,0,0,0,1
255,395481,0.0,0.0,-145.0429993,0.0,7500,7500,0,0,0,0,1
256,396923,0.0,0.0,-146.9277496,0.0,7500,7500,0,0,0,0,1
257,398331,0.0,0.0,-146.5654297,0.0,7500,7500,0,0,0,0,1
258,399755,0.0,0.0,-144.7518921,0.0,7500,7500,0,0,0,0,1
259,401214,0.0,0.0,-144.8394928,0.0,7500,7500,0,0,0,0,1
260,402648,0.0,0.0,-146.9910431,0.0,7500,7500,0,0,0,0,1
261,404087,0.0,0.0,-144.8669891,0.0,7500,7500,0,0,0,0,1
262,405494,0.0,0.0,-143.5621338,0.0,7500,7500,0,0,0,0,1
263,406965,0.0,0.0,-145.9869843,0.0,7500,7500,0,0,0,0,1
264,408425,0.0,0.0,-146.2460022,0.0,7500,7500,0,0,0,0,1
265,409905,0.0,0.0,-143.4793091,0.0,7500,7500,0,0,0,0,1
266,411399,0.0,0.0,-145.6753845,0.0,7500,7500,0,0,0,0,1
267,412833,0.0,0.0,-145.7783813,0.0,7500,7500,0,0,0,0,1
268,414296,0.0,0.0,-144.4463196,0.0,7500,7500,0,0,0,0,1
269,415725,0.0,0.0,-144.1121674,0.0,7500,7500,0,0,0,0,1
270,417167,0.0,0.0,-146.0058289,0.0,7500,7500,0,0,0,0,1
271,418578,0.0,0.0,-144.4219971,0.0,7500,7500,0,0,0,0,1
272,420033,0.0,0.0,-142.8064423,0.0,7500,7500,0,0,0,0,1
273,421576,0.0,0.0,-145.1921844,0.0,7500,7500,0,0,0,0,1
274,423197,0.0,0.0,-145.0829773,0.0,7500,7500,0,0,0,0,1
275,424683,0.0,0.0,-142.5618896,0.0,7500,7500,0,0,0,0,1
276,426133,0.0,0.0,-143.7206726,0.0,7500,7500,0,0,0,0,1
277,427558,0.0,0.0,-143.3308258,0.0,7500,7500,0,0,0,0,1
278,429027,0.0,0.0,-142.3957825,0.0,7500,7500,0,0,0,0,1
279,430633,0.0,0.0,-144.6548615,0.0,7500,7500,0,0,0,0,1
280,432425,0.0,0.0,-144.0761108,0.0,7500,7500,0,0,0,0,1
281,434392,0.0,0.0,-142.0600281,0.0,7500,7500,0,0,0,0,1
282,436210,0.0,0.0,-143.7012024,0.0,7500,7500,0,0,0,0,1
283,437638,0.0,0.0,-143.9518738,0.0,7500,7500,0,0,0,0,1
284,439068,0.0,0.0,-141.7143707,0.0,7500,7500,0,0,0,0,1
285,440553,0.0,0.0,-142.3506927,0.0,7500,7500,0,0,0,0,1
286,442007,0.0,0.0,-143.7134247,0.0,7500,7500,0,0,0,0,1
287,443450,0.0,0.0,-141.9590454,0.0,7500,7500,0,0,0,0,1
288,444914,0.0,0.0,-141.4720764,0.0,7500,7500,0,0,0,0,1
289,446362,0.0,0.0,-143.1112366,0.0,7500,7500,0,0,0,0,1
290,447841,0.0,0.0,-142.9404907,0.0,7500,7500,0,0,0,0,1
291,449304,0.0,0.0,-140.239975,0.0,7500,7500,0,0,0,0,1
292,450859,0.0,0.0,-141.8269806,0.0,7500,7500,0,0,0,0,1
293,452355,0.0,0.0,-142.5913391,0.0,7500,7500,0,0,0,0,1
294,453803,0.0,0.0,-140.0786285,0.0,7500,7500,0,0,0,0,1
295,455395,0.0,0.0,-141.0783539,0.0,7500,7500,0,0,0,0,1
296,456853,0.0,0.0,-142.5177765,0.0,7500,7500,0,0,0,0,1
297,458320,0.0,0.0,-142.2451172,0.0,7500,7500,0,0,0,0,1
298,459749,0.0,0.0,-139.8885193,0.0,7500,7500,0,0,0,0,1
299,461190,0.0,0.0,-142.9608002,0.0,7500,7500,0,0,0,0,1
300,462601,0.0,0.0,-142.5598602,0.0,7500,7500,0,0,0,0,1
301,464045,0.0,0.0,-139.903183,0.0,7500,7500,0,0,0,0,1
302,465523,0.0,0.0,-141.1646881,0.0,7500,7500,0,0,0,0,1
303,466982,0.0,0.0,-142.1890411,0.0,7500,7500,0,0,0,0,1
304,468422,0.0,0.0,-139.9577942,0.0,7500,7500,0,0,0,0,1
305,469869,0.0,0.0,-141.4366913,0.0,7500,7500,0,0,0,0,1
306,471344,0.0,0.0,-140.8381958,0.0,7500,7500,0,0,0,0,1
307,472827,0.0,0.0,-139.0236664,0.0,7500,7500,0,0,0,0,1
308,474418,0.0,0.0,-141.5404053,0.0,7500,7500,0,0,0,0,1
309,476120,0.0,0.0,-141.1830444,0.0,7500,7500,0,0,0,0,1
310,478114,0.0,0.0,-139.0437012,0.0,7500,7500,0,0,0,0,1
311,479934,0.0,0.0,-139.5627899,0.0,7500,7500,0,0,0,0,1
312,481386,0.0,0.0,-141.4600983,0.0,7500,7500,0,0,0,0,1
313,482834,0.0,0.0,-139.4663696,0.0,7500,7500,0,0,0,0,1
314,484241,0.0,0.0,-138.0380402,0.0,7500,7500,0,0,0,0,1
315,485706,0.0,0.0,-141.0460205,0.0,7500,7500,0,0,0,0,1
316,487151,0.0,0.0,-140.0099335,0.0,7500,7500,0,0,0,0,1
317,488578,0.0,0.0,-137.5400238,0.0,7500,7500,0,0,0,0,1
318,489968,0.0,0.0,-139.0779877,0.0,7500,7500,0,0,0,0,1
319,491390,0.0,0.0,-139.0304871,0.0,7500,7500,0,0,0,0,1
320,492835,0.0,0.0,-137.662384,0.0,7500,7500,0,0,0,0,1
321,494276,0.0,0.0,-137.4818115,0.0,7500,7500,0,0,0,0,1
322,495730,0.0,0.0,-139.3364258,0.0,7500,7500,0,0,0,0,1
323,497181,0.0,0.0,-139.1303406,0.0,7500,7500,0,0,0,0,1
324,498653,0.0,0.0,-137.0520477,0.0,7500,7500,0,0,0,0,1
325,500124,0.0,0.0,-139.7101898,0.0,7500,7500,0,0,0,0,1
326,501619,0.0,0.0,-139.6311951,0.0,7500,7500,0,0,0,0,1
327,503046,0.0,0.0,-136.3470917,0.0,7500,7500,0,0,0,0,1
328,504450,0.0,0.0,-138.3523102,0.0,7500,7500,0,0,0,0,1
329,505892,0.0,0.0,-139.3829041,0.0,7500,7500,0,0,0,0,1
330,507446,0.0,0.0,-136.6433563,0.0,7500,7500,0,0,0,0,1
331,508905,0.0,0.0,-136.6553802,0.0,7500,7500,0,0,0,0,1
332,510343,0.0,0.0,-137.9916382,0.0,7500,7500,0,0,0,0,1
333,511760,0.0,0.0,-137.9080963,0.0,7500,7500,0,0,0,0,1
334,513155,0.0,0.0,-135.0107117,0.0,7500,7500,0,0,0,0,1
335,514597,0.0,0.0,-137.5258942,0.0,7500,7500,0,0,0,0,1
336,516049,0.0,0.0,-135.3729248,0.0,7500,7500,0,0,0,0,1
337,517635,0.0,0.0,-135.1051941,0.0,7500,7500,0,0,0,0,1
338,519070,0.0,0.0,-137.375,0.0,7500,7500,0,0,0,0,1
